F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
39,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785,1,1977,10,756,749,
39,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
39,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,785,1,1977,10,756,749,
79,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,825,1,1977,10,756,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,10,756,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,10,756,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,10,756,749,
79,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,825,1,1977,10,756,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,10,756,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,10,756,749,
150,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,896,1,1977,2,748,749,
150,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,896,1,1977,2,748,749,
150,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,896,1,1977,2,748,749,
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,764,1,1977,2,748,749,
18,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,764,1,1977,2,748,749,
626,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1372,1,1977,2,748,749,
626,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1372,1,1977,2,748,749,
626,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1372,1,1977,2,748,749,
618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1364,1,1977,2,748,749,
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,851,1,1977,2,748,749,
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,851,1,1977,2,748,749,
105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,851,1,1977,2,748,749,
105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,851,1,1977,2,748,749,
105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,851,1,1977,2,748,749,
421,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1167,1,1977,2,748,749,
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,883,1,1977,2,748,749,
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,883,1,1977,2,748,749,
251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,997,1,1977,2,748,749,
251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,997,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,916,1,1977,2,748,749,
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916,1,1977,2,748,749,
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916,1,1977,2,748,749,
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916,1,1977,2,748,749,
272,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1018,1,1977,2,748,749,
272,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1018,1,1977,2,748,749,
272,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1018,1,1977,2,748,749,
2,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,748,1,1977,2,748,749,
2,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,748,1,1977,2,748,749,
2,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,748,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,750,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,750,1,1977,2,748,749,
150,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,896,1,1977,2,748,749,
150,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,896,1,1977,2,748,749,
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,1,1977,2,748,749,
9,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,752,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,752,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,752,1,1977,2,748,749,
9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,752,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,752,1,1977,2,748,749,
9,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,752,1,1977,2,748,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,272,1018,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,272,1018,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,272,1018,749,
272,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1018,1,1977,272,1018,749,
272,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1018,1,1977,272,1018,749,
272,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1018,1,1977,272,1018,749,
79,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,825,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1111,1,1977,79,825,749,
11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1,1977,11,757,749,
11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1,1977,11,757,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,11,757,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,11,757,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,11,757,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,757,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
109,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1,1977,11,757,749,
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1,1977,11,757,749,
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1,1977,11,757,749,
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1,1977,11,757,749,
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,766,1,1977,11,757,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,47,793,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,47,793,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,47,793,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,47,793,749,
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,1977,47,793,749,
177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,923,1,1977,23,769,749,
177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,923,1,1977,23,769,749,
177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1,1977,23,769,749,
177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1,1977,23,769,749,
79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,23,769,749,
217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,962,1,1977,23,769,749,
47,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,793,1,1977,47,793,749,
47,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,793,1,1977,47,793,749,
146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,890,1,1977,47,793,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,9,749,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1,1977,226,972,749,
